"CD_MUNTY_REFNIS","CD_RES_SECTOR","SECTOR_NAME","COMMUNE"
63086,"63086A012","TROIS-PONTS-LA SALM AMONT","TROIS-PONTS"
63086,"63086B52-","COO SUD","TROIS-PONTS"
63086,"63086B563","BEAU RIVAGE","TROIS-PONTS"
63086,"63086B582","VALLEE DE LA SALM AMONT","TROIS-PONTS"
63086,"63086B19-","BELLE FEMME - HOPON - BOUYIRE","TROIS-PONTS"
63086,"63086B20-","LOGBIERME-CENTRE","TROIS-PONTS"
63086,"63086B29-","LOGBIERME CAMPAGNE - ROCHE MICHELOT-MOUHIPRE - WEDETCHES","TROIS-PONTS"
63086,"63086B30-","LA VAUX-CENTRE","TROIS-PONTS"
63086,"63086B31-","NEUVILLE","TROIS-PONTS"
63086,"63086B32-","SPINEUX-CENTRE","TROIS-PONTS"
63086,"63086B39-","LAVAUX - SPINEUX CAMPAGNE TOMBEUX - COQUAIMONT","TROIS-PONTS"
63086,"63086B400","ROCHELINVAL-CENTRE","TROIS-PONTS"
63086,"63086B490","ROCHELINVAL - BOIS","TROIS-PONTS"
63086,"63086B50-","STATION - TROIS-PONTS","TROIS-PONTS"
63086,"63086B60-","AISOMONT","TROIS-PONTS"
63086,"63086B69-","SEPT MONTAGNES - REMIHE","TROIS-PONTS"
63086,"63086C00-","BASSE-BODEUX-CENTRE","TROIS-PONTS"
63086,"63086B591","DERRIERE SPAI","TROIS-PONTS"
63086,"63086C10-","HAUTE-BODEUX-CENTRE","TROIS-PONTS"
63086,"63086C19-","HAUTE-BODEUX-HABITATIONS DISP.","TROIS-PONTS"
63086,"63086C09-","BASSE-BODEUX-HABITATIONS DISP.","TROIS-PONTS"
63087,"63087A390","ESPELER-ZERSTREUTE BEWOHNUNG","BURG-REULAND"
63087,"63087A290","OUDLER-ZERSTREUTE BEWOHNUNG","BURG-REULAND"
63087,"63087A300","ESPELER-ZENTRUM","BURG-REULAND"
63087,"63087A70-","MASPELT-ZENTRUM","BURG-REULAND"
63087,"63087A79-","MASPELT-ZERSTREUTE BEWOHNUNG","BURG-REULAND"
63087,"63087B000","REULAND-ZENTRUM","BURG-REULAND"
63087,"63087B010","WEVELER","BURG-REULAND"
63087,"63087B02-","STOUBACH","BURG-REULAND"
63087,"63087B032","QUART","BURG-REULAND"
63087,"63087A400","ALDRINGEN-ZENTRUM","BURG-REULAND"
63087,"63087A490","ALDRINGEN-ZERSTREUTE BEWOHNUNG","BURG-REULAND"
63087,"63087A50-","MALDINGEN-ZENTRUM","BURG-REULAND"
63087,"63087A590","MALDINGEN-ZERSTREUTE-BEWOHNUNG","BURG-REULAND"
63087,"63087A60-","BRAUNLAUF-ZENTRUM","BURG-REULAND"
63087,"63087A61-","WEISTEN","BURG-REULAND"
63087,"63087A69-","BRAUNLAUF-WEISTEN-ZERSTR. BEW.","BURG-REULAND"
63087,"63087A00-","THOMMEN-ZENTRUM","BURG-REULAND"
63087,"63087A09-","THOMMEN-ZERSTREUTE BEWOHNUNG","BURG-REULAND"
63087,"63087A100","GRUFFLINGEN-ZENTRUM","BURG-REULAND"
63087,"63087A190","GRUFFLINGEN- ZERSTR. BEWOHNUNG","BURG-REULAND"
63087,"63087A200","OUDLER-ZENTRUM","BURG-REULAND"
63087,"63087B59-","ZWISCHEN OUR WINTERSPELTERBACH","BURG-REULAND"
63087,"63087B60-","LENGELER-ZENTRUM","BURG-REULAND"
63087,"63087B091","REULAND - WEVELER MUHLE KOLLER BAHNHOF -ZERSTREUTE BEWOHNUNG","BURG-REULAND"
63087,"63087B10-","STEFFESHAUSEN","BURG-REULAND"
63087,"63087B19-","STEINKOPF - ALTERBERG - EICHENBUSCH","BURG-REULAND"
63087,"63087B20-","OUREN - PETERSKIRCHE","BURG-REULAND"
63087,"63087B22-","OBERHAUSEN","BURG-REULAND"
63087,"63087B29-","LOSBACH - SCHIEBACH - JANSBORN","BURG-REULAND"
63087,"63087B300","LASCHEID","BURG-REULAND"
63087,"63087B39-","ASPEN - RICHTENBERG - HOLLENBACH - LASCHEIDERWEG","BURG-REULAND"
63087,"63087B40-","BRACHT","BURG-REULAND"
63087,"63087B49-","HOMERSCHLEID - THOMMERBERG - KURZENBORN","BURG-REULAND"
63087,"63087B50-","AUEL","BURG-REULAND"
63087,"63087B70-","DURLER-ZENTRUM","BURG-REULAND"
63087,"63087B79-","DULERHOF - LEISHART - DURLER MUHLE - DURLER KANAL","BURG-REULAND"
63087,"63087B61-","MALSCHEID","BURG-REULAND"
63087,"63087B69-","LENGELER - MALSCHEID- ZERSTR. BEWOHNUNG - LENGELER BAHNHOF","BURG-REULAND"
63087,"63087B80-","ALSTER-ZENTRUM","BURG-REULAND"
63087,"63087B89-","ALSTERWALD","BURG-REULAND"
63088,"63088A100","RUE DE MORESNET-CENTRE","PLOMBIERES"
63088,"63088A190","RUE DE MORESNET-EST","PLOMBIERES"
63088,"63088B091","MORESNET - HABITATIONS DISP.","PLOMBIERES"
63088,"63088B100","LA CHAPELLE","PLOMBIERES"
63088,"63088B190","LA CHAPELLE - HAB. DISP.","PLOMBIERES"
63088,"63088C000","MONTZEN-CENTRE","PLOMBIERES"
63088,"63088C090","MONTZEN-HABITATIONS DISPERSEES","PLOMBIERES"
63088,"63088C19-","BIRKEN","PLOMBIERES"
63088,"63088C200","GARE","PLOMBIERES"
63088,"63088A29-","ROERBERGERHEIDE","PLOMBIERES"
63088,"63088A363","KONTIKI","PLOMBIERES"
63088,"63088A391","SCHROUBEL - TERSTRAETEN","PLOMBIERES"
63088,"63088B00-","MORESNET-CENTRE","PLOMBIERES"
63088,"63088B012","ROUTE DE KELMIS","PLOMBIERES"
63088,"63088B023","ROUTE DE MONTZEN","PLOMBIERES"
63088,"63088A000","GEMMENICH-CENTRE","PLOMBIERES"
63088,"63088A012","GEMMENICH - EXTENSION-N.-E.","PLOMBIERES"
63088,"63088A022","VOLKERICH-CENTRE","PLOMBIERES"
63088,"63088A062","GRAAF","PLOMBIERES"
63088,"63088A081","VOLKERICH-HABITATIONS DISP.","PLOMBIERES"
63088,"63088A091","BOTZELAAR - LOCH","PLOMBIERES"
63088,"63088D29-","PLOMBIERES - HABITATIONS DISP.","PLOMBIERES"
63088,"63088E000","SIPPENAEKEN-CENTRE","PLOMBIERES"
63088,"63088E090","SIPPENAEKEN-HABITATIONS DISP.","PLOMBIERES"
63088,"63088C390","PLOMBIERES - HABITATIONS DISP.","PLOMBIERES"
63088,"63088C2MA","GARE DE MONTZEN ET ENTREPOTS","PLOMBIERES"
63088,"63088C2PA","ETANGS DE DELLEGRAET ET DRIESCHEN","PLOMBIERES"
63088,"63088C300","PLOMBIERES","PLOMBIERES"
63088,"63088D19-","HINDEL","PLOMBIERES"
63088,"63088D000","HOMBOURG-CENTRE","PLOMBIERES"
63088,"63088D012","RUE DE REMERSDAEL","PLOMBIERES"
63088,"63088D091","HOMBOURG - HABITATIONS DISP.","PLOMBIERES"
63088,"63088D20-","PLOMBIERES","PLOMBIERES"
63089,"63089B39-","QUOIDBACH - VLAMERIE","THIMISTER-CLERMONT"
63089,"63089B18-","LA STREE","THIMISTER-CLERMONT"
63089,"63089B19-","TILLEUL - CHAPELLE DES ANGES BOIS CORBILLON","THIMISTER-CLERMONT"
63089,"63089B29-","BRUYERES - BACH","THIMISTER-CLERMONT"
63089,"63089A000","THIMISTER-CENTRE","THIMISTER-CLERMONT"
63089,"63089A080","ENTRE AUTOROUTE &CHEMIN DE FER","THIMISTER-CLERMONT"
63089,"63089A09-","STOCKIS - MARGENSAULT","THIMISTER-CLERMONT"
63089,"63089A19-","AUTOROUTE SUD","THIMISTER-CLERMONT"
63089,"63089A200","LA MINERIE - BEFVE","THIMISTER-CLERMONT"
63089,"63089A2AA","LA MINERIE (COTE ROUTE D'AUBEL)","THIMISTER-CLERMONT"
63089,"63089A2PA","CHALBOT, L'ENGIN (PIE), ROUTE BATTICE, MARGARINS (PIE)","THIMISTER-CLERMONT"
63089,"63089B00-","CLERMONT-CENTRE","THIMISTER-CLERMONT"
63089,"63089B0AA","BLOCKHOUSE, BAUDOUINTHIER, TRIBEZONE","THIMISTER-CLERMONT"
63089,"63089B0PA","ELSAUTE + CLERMONT (HORS VILLAGE)","THIMISTER-CLERMONT"
63089,"63089B10-","FROIDTHIER","THIMISTER-CLERMONT"
64008,"64008A09-","BERLOZ-HABITATIONS DISPERSEES","BERLOZ"
64008,"64008B000","ROSOUX-CENTRE","BERLOZ"
64008,"64008B09-","ROSOUX-HABITATIONS DISPERSEES","BERLOZ"
64008,"64008A000","BERLOZ-CENTRE","BERLOZ"
64008,"64008B19-","CRENWICK - CAMPAGNE","BERLOZ"
64008,"64008C000","CORSWAREM-CENTRE","BERLOZ"
64008,"64008C010","ROUTE DE SAINT-TROND","BERLOZ"
64008,"64008B10-","CRENWICK-CENTRE","BERLOZ"
64008,"64008C09-","CORSWAREM - CAMPAGNE","BERLOZ"
64015,"64015A09-","BRAIVES-MEHAIGNE-N.- HAB.DISP.","BRAIVES"
64015,"64015A10-","BRIVIOULLE","BRAIVES"
64015,"64015A19-","LA TOMBE","BRAIVES"
64015,"64015A00-","BRAIVES-CENTRE","BRAIVES"
64015,"64015D180","FALLAIS MEHAIGNE SUD","BRAIVES"
64015,"64015E00-","FUMAL-CENTRE","BRAIVES"
64015,"64015E01-","FUMAL CENTRE RIVE GAUCHE","BRAIVES"
64015,"64015E082","MOZON - FALIHOU","BRAIVES"
64015,"64015B00-","TOURINNE-CENTRE","BRAIVES"
64015,"64015B0PP","CAMPAGNE DE TOURINNE","BRAIVES"
64015,"64015C00-","LATINNE-CENTRE","BRAIVES"
64015,"64015C01-","HOSDENT","BRAIVES"
64015,"64015C082","LATINNE - MEHAIGNE SUD","BRAIVES"
64015,"64015C091","LATINNE - HABITATIONS DISP.","BRAIVES"
64015,"64015D00-","FALLAIS-CENTRE","BRAIVES"
64015,"64015D080","FALLAIS MEHAIGNE NORD","BRAIVES"
64015,"64015D10-","PITET","BRAIVES"
64015,"64015E091","HOUGNEE","BRAIVES"
64015,"64015F00-","VILLE-EN-HESBAYE-CENTRE","BRAIVES"
64015,"64015F09-","VILLE-EN-HESBAYE-CAMPAGNE","BRAIVES"
64015,"64015G00-","CIPLET-CENTRE","BRAIVES"
64015,"64015G09-","CIPLET-HABITATIONS DISPERSEES","BRAIVES"
64015,"64015H00-","AVENNES-CENTRE","BRAIVES"
64015,"64015H09-","AVENNES - CHAMPS","BRAIVES"
64021,"64021A000","CRISNEE-CENTRE","CRISNEE"
64021,"64021A499","FIZE-LE-MARSAL - HAB. DISP.","CRISNEE"
64021,"64021A500","THYS-CENTRE","CRISNEE"
64021,"64021A40-","FIZE-LE-MARSAL-CENTRE","CRISNEE"
64021,"64021A099","CRISNEE-HABITATIONS DISPERSEES","CRISNEE"
64021,"64021A10-","ODEUR-CENTRE","CRISNEE"
64021,"64021A300","KEMEXHE-CENTRE","CRISNEE"
64023,"64023A09-","DONCEEL - CAMPAGNE","DONCEEL"
64023,"64023A00-","DONCEEL-CENTRE","DONCEEL"
64023,"64023C09-","JENEFFE-HABITATIONS DISPERSEES","DONCEEL"
64023,"64023B00-","LIMONT-CENTRE","DONCEEL"
64023,"64023B09-","LIMONT-HABITATIONS DISPERSEES","DONCEEL"
64023,"64023C000","JENEFFE-CENTRE","DONCEEL"
64023,"64023D000","HANEFFE-CENTRE","DONCEEL"
64023,"64023D01-","HARDUEMONT","DONCEEL"
64023,"64023D09-","HANEFFE-HABITATIONS DISPERSEES","DONCEEL"
64025,"64025A20-","ROLOUX-CENTRE","FEXHE-LE-HAUT-CLOCHER"
64025,"64025A00-","FEXHE-LE-HAUT-CLOCHER-CENTRE-N","FEXHE-LE-HAUT-CLOCHER"
64025,"64025A010","FEXHE-HAUT-CLOCHER-STATION-SUD","FEXHE-LE-HAUT-CLOCHER"
64025,"64025A011","SUCRERIE NORD","FEXHE-LE-HAUT-CLOCHER"
64025,"64025A099","GOREUX-ROLOUX - CAMPAGNE","FEXHE-LE-HAUT-CLOCHER"
64025,"64025A10-","VOROUX-GOREUX","FEXHE-LE-HAUT-CLOCHER"
64025,"64025A3PN","GARE DE MOMALLE","FEXHE-LE-HAUT-CLOCHER"
64025,"64025A499","FRELOUX - STRELE - VERS FOOZ","FEXHE-LE-HAUT-CLOCHER"
64025,"64025A202","SUCRERIE","FEXHE-LE-HAUT-CLOCHER"
64025,"64025A300","NOVILLE-CENTRE","FEXHE-LE-HAUT-CLOCHER"
64029,"64029C09-","HOLLOGNE-SUR-GEER - HAB. DISP.","GEER"
64029,"64029D00-","DARION-CENTRE","GEER"
64029,"64029A00-","GEER-CENTRE","GEER"
64029,"64029A012","PONCIA","GEER"
64029,"64029A091","GEER - CAMPAGNE","GEER"
64029,"64029B00-","BOELHE-CENTRE","GEER"
64029,"64029B09-","BOELHE-HABITATIONS DISPERSEES","GEER"
64029,"64029B19-","VILLEREAU","GEER"
64029,"64029C00-","HOLLOGNE-SUR-GEER-CENTRE","GEER"
64029,"64029E01-","BROUK","GEER"
64029,"64029E0PN","OMAL-HABITATION DISPERSEES","GEER"
64029,"64029D09-","COLIA","GEER"
64029,"64029E00-","OMAL-CENTRE","GEER"
64029,"64029G00-","LENS-SAINT-SERVAIS-CENTRE","GEER"
64029,"64029G09-","LENS-SAINT-SERVAIS-HAB. DISP.","GEER"
64029,"64029F00-","LIGNEY-CENTRE","GEER"
64029,"64029F0PN","LIGNEY-HABITATION DISPERSEES","GEER"
64034,"64034A04-","CENTRE NORD - ABATTOIR","HANNUT"
64034,"64034A052","QUARTIER DES DAMES","HANNUT"
64034,"64034F00-","ABOLENS-CENTRE","HANNUT"
64034,"64034G00-","BLEHEN-CENTRE","HANNUT"
64034,"64034H000","LENS-SAINT-REMY-CENTRE","HANNUT"
64034,"64034H099","CAMPAGNE D'ABOLENS, BLEHEN LENS-SAINT-REMY","HANNUT"
64034,"64034J00-","VILLERS-LE-PEUPLIER-CENTRE","HANNUT"
64034,"64034A0AA","LUXEMBOURG","HANNUT"
64034,"64034A0PA","HANNUT-HABITATIONS DISPERSEES","HANNUT"
64034,"64034B000","AVERNAS-LE-BAUDUIN-CENTRE","HANNUT"
64034,"64034B090","AVERNAS-LE-BAUDUIN-HAB. DISP.","HANNUT"
64034,"64034C00-","BERTREE-CENTRE","HANNUT"
64034,"64034C099","CAMPAGNE DE BERTREE, CRAS-AVERNAS,POUCET","HANNUT"
64034,"64034D00-","CRAS-AVERNAS-CENTRE","HANNUT"
64034,"64034E00-","POUCET-CENTRE","HANNUT"
64034,"64034A00-","HANNUT-CENTRE","HANNUT"
64034,"64034A010","HANNUT STATION EST","HANNUT"
64034,"64034A02-","CENTRE S-O - COUVENT STE CROIX","HANNUT"
64034,"64034A03-","AISNE-CENTRE","HANNUT"
64034,"64034N022","L'EMPEREUR","HANNUT"
64034,"64034N091","MOXHE - HABITATIONS DISPERSEES","HANNUT"
64034,"64034P00-","THISNES-CENTRE","HANNUT"
64034,"64034J090","VILLERS-LE-PEUPLIER - CAMPAGNE","HANNUT"
64034,"64034K00-","CREHEN-CENTRE","HANNUT"
64034,"64034K01-","CROISETTE","HANNUT"
64034,"64034K09-","CREHEN-CAMPAGNE","HANNUT"
64034,"64034L00-","TROGNEE-CENTRE","HANNUT"
64034,"64034L09-","TROGNEE - CAMPAGNE","HANNUT"
64034,"64034M00-","AVIN-CENTRE","HANNUT"
64034,"64034M09-","AVIN - HABITATIONS DISPERSEES","HANNUT"
64034,"64034N000","MOXHE-CENTRE","HANNUT"
64034,"64034N01-","MOHERON","HANNUT"
64034,"64034P09-","THISNES-HABITATIONS DISPERSEES","HANNUT"
64034,"64034R00-","MERDORP-CENTRE","HANNUT"
64034,"64034R09-","MERDORP-HABITATIONS DISPERSEES","HANNUT"
64034,"64034P01-","ROUTE DE JANDRAIN","HANNUT"
64034,"64034S099","GRAND-HALLET-HABITATIONS DISP.","HANNUT"
64034,"64034S10-","PETIT-HALLET","HANNUT"
64034,"64034S20-","WANSIN","HANNUT"
64034,"64034S00-","GRAND-HALLET-CENTRE","HANNUT"
64047,"64047A09-","LINCENT - CAMPAGNE","LINCENT"
64047,"64047B00-","PELLAINES-CENTRE","LINCENT"
64047,"64047B09-","PELLAINES - HABITATIONS DISP.","LINCENT"
64047,"64047A001","LINCENT-CENTRE","LINCENT"
64047,"64047A01-","LINCENT - STATION","LINCENT"
64047,"64047A022","LA BRUYERE","LINCENT"
64047,"64047C000","RACOUR-CENTRE","LINCENT"
64047,"64047C090","RACOUR-HABITATIONS DISPERSEES","LINCENT"
64056,"64056A41-","MALPA","OREYE"
64056,"64056A012","RAMKIN","OREYE"
64056,"64056A000","OREYE-CENTRE","OREYE"
64056,"64056A211","COKELETTE","OREYE"
64056,"64056A099","OREYE-HABITATIONS DISPERSEES","OREYE"
64056,"64056A10-","OTRANGE-CENTRE","OREYE"
64056,"64056A20-","LENS-SUR-GEER-CENTRE","OREYE"
64056,"64056A30-","GRANDVILLE-CENTRE","OREYE"
64056,"64056A399","CAMPAGNE NORD","OREYE"
64056,"64056A40-","BERGILERS-CENTRE","OREYE"
64063,"6406310PQ","QUARTIER DE LANTREMANGE","REMICOURT"
64063,"64063E000","MOMALLE-CENTRE","REMICOURT"
64063,"64063E090","MOMALLE - CAMPAGNE","REMICOURT"
64063,"64063B000","LAMINE-CENTRE","REMICOURT"
64063,"6406320PQ","GARE DE MOMALLE","REMICOURT"
64063,"64063A009","REMICOURT-CENTRE","REMICOURT"
64063,"64063A099","TIER DE MOMALLE - FICHELE","REMICOURT"
64063,"64063D00-","HODEIGE-CENTRE","REMICOURT"
64063,"64063B099","LAMINE - REMICOURT-OUEST","REMICOURT"
64063,"64063C00-","POUSSET-CENTRE","REMICOURT"
64063,"64063C0PN","CAMPAGNE DE POUSSET","REMICOURT"
64063,"64063D082","CAMPAGNE-EST","REMICOURT"
64063,"64063D091","CAMPAGNE-OUEST","REMICOURT"
64065,"64065A00-","SAINT-GEORGES-CENTRE","SAINT-GEORGES-SUR-MEUSE"
64065,"64065A67-","LA MALLIEUE","SAINT-GEORGES-SUR-MEUSE"
64065,"64065A77-","MALLIEUE (HERMALLE)","SAINT-GEORGES-SUR-MEUSE"
64065,"64065A200","WARFUSEE-CENTRE","SAINT-GEORGES-SUR-MEUSE"
64065,"64065A090","SAINT-GEORGES - HAB. DISP.","SAINT-GEORGES-SUR-MEUSE"
64065,"64065A100","SUR-LES-BOIS-CENTRE","SAINT-GEORGES-SUR-MEUSE"
64065,"64065A1PP","SUR-LES-BOIS","SAINT-GEORGES-SUR-MEUSE"
64065,"64065A300","YERNAWE-CENTRE","SAINT-GEORGES-SUR-MEUSE"
64065,"64065A210","STOCKAY-CENTRE","SAINT-GEORGES-SUR-MEUSE"
64065,"64065A220","STOCKAY-SUD-EST","SAINT-GEORGES-SUR-MEUSE"
64065,"64065A290","WARFUSEE - STOCKAY - HAB.DISP.","SAINT-GEORGES-SUR-MEUSE"
64065,"64065A59-","TAMBOUR","SAINT-GEORGES-SUR-MEUSE"
64065,"64065A390","YERNAWE - HABITATIONS DISP.","SAINT-GEORGES-SUR-MEUSE"
64065,"64065A400","DOMMARTIN-CENTRE","SAINT-GEORGES-SUR-MEUSE"
64065,"64065A490","DOMMARTIN - HABITATIONS DISP.","SAINT-GEORGES-SUR-MEUSE"
64074,"6407410PQ","VILS BIDARS","WAREMME"
64074,"64074B000","OLEYE-CENTRE","WAREMME"
64074,"64074A00-","WAREMME-CENTRE","WAREMME"
64074,"64074A011","WAREMME-CENTRE EST","WAREMME"
64074,"64074A030","QUARTIER DU PONT","WAREMME"
64074,"64074A072","ZONING INDUSTRIEL","WAREMME"
64074,"64074A0AA","ALOUETTES","WAREMME"
64074,"64074A0PA","HAUTE WEGGE-COSTALE-MOISSONS","WAREMME"
64074,"64074A10-","PETIT-AXHE","WAREMME"
64074,"64074A199","SELYS FROIDEBISE","WAREMME"
64074,"64074A201","RUE DE HUY","WAREMME"
64074,"64074A212","LONGCHAMPS ETENDU","WAREMME"
64074,"64074A289","CAMPAGNE DES TOMBES,DE BOVENISTER, DE GERAIDMONT","WAREMME"
64074,"64074A302","CHAMPANETTE","WAREMME"
64074,"64074C0PN","QUATRE ABIAS","WAREMME"
64074,"64074D000","BLERET-CENTRE","WAREMME"
64074,"64074B099","CAMPAGNE DE BETTINCOURT, OLEYE","WAREMME"
64074,"64074C00-","LANTREMANGE-CENTRE","WAREMME"
64074,"64074E090","BOVENISTIER CAMPAGNE","WAREMME"
64074,"64074F00-","GRAND-AXHE-CENTRE","WAREMME"
64074,"64074D013","BLERET - ST. ELOI","WAREMME"
64074,"64074E00-","BOVENISTIER-CENTRE","WAREMME"
64074,"64074G00-","BETTINCOURT-CENTRE","WAREMME"
64074,"64074G001","BETTINCOURT-CENTRE","WAREMME"
64075,"64075A062","LE CLOS DU LAC","WASSEIGES"
64075,"64075A091","WASSEIGE CAMPAGNE","WASSEIGES"
64075,"64075A00-","WASSEIGE-CENTRE","WASSEIGES"
64075,"64075B09-","LES MOYERES","WASSEIGES"
64075,"64075C000","MEEFFE-CENTRE","WASSEIGES"
64075,"64075B00-","AMBRESINAUX","WASSEIGES"
64075,"64075B01-","LA WALOPPE","WASSEIGES"
64075,"64075D09-","ACOSSE - CHAMPS","WASSEIGES"
64075,"64075C09-","MEEFFE-HABITATIONS DISPERSEES","WASSEIGES"
64075,"64075D00-","ACOSSE-CENTRE","WASSEIGES"
64076,"64076B000","BORLEZ-CENTRE","FAIMES"
64076,"64076A190","FOND DE LA ROSEE - LA FOLIE","FAIMES"
64076,"64076A00-","CELLES-CENTRE","FAIMES"
64076,"64076A01-","TERMOGNE","FAIMES"
64076,"64076A02-","SAIVE","FAIMES"
64076,"64076A09-","CELLES-HABITATIONS DISPERSEES","FAIMES"
64076,"64076A100","FAIMES","FAIMES"
64076,"64076D09-","VIEMME-HABITATIONS DISPERSEES","FAIMES"
64076,"64076C00-","LES WALEFFES-CENTRE","FAIMES"
64076,"64076C099","WALEFFE - BORLEZ - CAMPAGNE","FAIMES"
64076,"64076D00-","VIEMME-CENTRE","FAIMES"
64076,"64076E000","AINEFFE-CENTRE","FAIMES"
64076,"64076E09-","AINEFFE-HABITATIONS DISPERSEES","FAIMES"
71002,"71002A286","MOLENDEL","AS"
71002,"71002B000","NIEL-BIJ-AS-KERN","AS"
71002,"71002A00-","AS-CENTRUM","AS"
71002,"71002A01-","AS UITBREIDING-OOST","AS"
71002,"71002A042","AS-OVEREINDE","AS"
71002,"71002A053","AS - NEDEREINDE","AS"
71002,"71002A084","AS - STATION","AS"
71002,"71002A091","AS - VERSPREIDE BEWONING","AS"
71002,"71002A101","TERHEIDE","AS"
71002,"71002A112","COCKERILL","AS"
71002,"71002A21-","ZEVENHUIZEN","AS"
71002,"71002A225","HEIDERVELD","AS"
71002,"71002B084","NIEL - VERSPREIDE BEWONING","AS"
71002,"71002B091","NIEL - BOSBEEK","AS"
71002,"71002B012","DENNENGAARDE-WIJK-KLEINE LAND- EIGENDOM-VERKAVEL. KERKFABR.","AS"
71002,"71002B023","NIEL - OVEREINDE","AS"
71004,"71004A080","BROEKHOVEN-GESTEL-MUIZEHEIDE","BERINGEN"
71004,"71004A190","DE HEK - TERBEK","BERINGEN"
71004,"7100410PQ","LOCHTEMAN","BERINGEN"
71004,"71004A001","BERINGEN-CENTRUM","BERINGEN"
71004,"71004A010","MAASHEIDE","BERINGEN"
71004,"71004A02-","COMMELO","BERINGEN"
71004,"71004A032","GEITELING - MOLENVELD","BERINGEN"
71004,"71004A043","KOLMEN","BERINGEN"
71004,"71004A071","INDUSTRIEZONE - BERINGEN-NOORD","BERINGEN"
71004,"71004B102","KATERMEER","BERINGEN"
71004,"71004B111","ZWANENBERG","BERINGEN"
71004,"71004B17-","INDUSTRIEPARK-ALBERTKANAAL-W.","BERINGEN"
71004,"71004B18-","OELEN","BERINGEN"
71004,"71004B19-","SCHANS","BERINGEN"
71004,"71004B20-","BRELAAR","BERINGEN"
71004,"71004B210","RIJSSEL","BERINGEN"
71004,"71004B220","KLITSBERG","BERINGEN"
71004,"71004B29-","DE VALEN - DE HOLST","BERINGEN"
71004,"71004B31-","TERVANTERHEIDE","BERINGEN"
71004,"71004B37-","KOLENHAVEN - INDUSTRIEPARK - ALBERTKANAAL - OOST","BERINGEN"
71004,"71004C001","KOERSEL-DORP","BERINGEN"
71004,"71004C01-","VURTEN","BERINGEN"
71004,"71004C022","SCHRIKHEIDE","BERINGEN"
71004,"71004C033","KOERSEL - STATIE","BERINGEN"
71004,"71004C042","CORSALA","BERINGEN"
71004,"71004C053","SCHOM","BERINGEN"
71004,"71004C08-","HOKSELAAR - OUDE BEEK","BERINGEN"
71004,"71004C091","HEMELRIJK","BERINGEN"
71004,"71004C110","AAN DE STEENHOVEN","BERINGEN"
71004,"71004C124","PANNENWINNING","BERINGEN"
71004,"71004C132","FONTEINTJE","BERINGEN"
71004,"71004C191","KOERSELSE HEIDE","BERINGEN"
71004,"71004C20-","BERINGEN-MIJN-TUINWIJK KOERSEL","BERINGEN"
71004,"71004C2MJ","KOOLMIJN - KOERSEL","BERINGEN"
71004,"71004C301","STAL","BERINGEN"
71004,"71004C302","ORGELWINNING","BERINGEN"
71004,"71004C312","BOVEN STAL","BERINGEN"
71004,"71004C333","ONDER STAL","BERINGEN"
71004,"71004A212","KRUISBAAN","BERINGEN"
71004,"71004A424","PIEPELEER","BERINGEN"
71004,"71004B00-","PAAL-CENTRUM","BERINGEN"
71004,"71004B011","PAAL - DRIES","BERINGEN"
71004,"71004B022","MEELBERG","BERINGEN"
71004,"71004B030","GEENHOUT","BERINGEN"
71004,"71004B043","PATERSVELD","BERINGEN"
71004,"71004B054","STEENBERG","BERINGEN"
71004,"71004B08-","BROEKKANT","BERINGEN"
71004,"71004B09-","BUSSELBERG","BERINGEN"
71004,"71004B10-","TERVANT","BERINGEN"
71004,"71004D294","LAARDIJK","BERINGEN"
71004,"71004D001","BEVERLO-DORP","BERINGEN"
71004,"71004D01-","ZUIDSTRAAT","BERINGEN"
71004,"71004C391","STAL - VERSPREIDE BEWONING","BERINGEN"
71004,"71004C41-","STEENVELD","BERINGEN"
71004,"71004D091","EINDERT","BERINGEN"
71004,"71004D0AJ","EINDEKEN","BERINGEN"
71004,"71004D012","HANEBERG","BERINGEN"
71004,"71004D022","SCHANSVIJVER","BERINGEN"
71004,"71004D20-","BERINGEN-MIJN-TUINWIJK BEVERLO","BERINGEN"
71004,"71004D100","KORSPEL","BERINGEN"
71004,"71004D190","STALEIKERHEIDE - GENEMEER","BERINGEN"
71011,"71011A012","SINT-ROCHUSWIJK","DIEPENBEEK"
71011,"71011A001","DIEPENBEEK-CENTRUM","DIEPENBEEK"
71011,"71011A211","PIANNESBERG","DIEPENBEEK"
71011,"71011A291","GINDEROVER-VERSPR. BEW. L.U.C.","DIEPENBEEK"
71011,"71011A023","GRENDELBAAN","DIEPENBEEK"
71011,"71011A032","KATTEWEIDE - DORPSVELD","DIEPENBEEK"
71011,"71011A043","PAMPART - STEENWEG","DIEPENBEEK"
71011,"71011A091","HASPENGOUW-VERSPREIDE BEWONING","DIEPENBEEK"
71011,"71011A0MA","INDUSTRIE ZONE","DIEPENBEEK"
71011,"71011A0PA","ROOI","DIEPENBEEK"
71011,"71011A10-","REITJE","DIEPENBEEK"
71011,"71011A115","OUDE BAAN","DIEPENBEEK"
71011,"71011A1MB","AMBACHT","DIEPENBEEK"
71011,"71011A1PB","KRIJTVELD","DIEPENBEEK"
71011,"71011A20-","ROYERHEIDE","DIEPENBEEK"
71011,"71011A322","KAATSBEEK","DIEPENBEEK"
71011,"71011A393","VISSERIJ","DIEPENBEEK"
71011,"71011A30-","KABERGHEIDE","DIEPENBEEK"
